lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
291;29.8164;42.255;1063.74;49.9194;1376.73;7.86864
292;29.9438;39.8129;1063.7;50.056;1376.73;7.99976
293;30.0673;43.3049;1063.47;51.8322;1382.83;7.81419
294;30.1956;39.8067;1063.71;51.8105;1383.16;8.05111
295;30.3196;41.0664;1063.74;51.664;1462.35;7.94375
296;30.4496;41.1413;1063.41;51.4411;1376.73;7.79205
297;30.5776;43.3232;1063.48;51.8126;1462.7;7.77995
298;30.7051;39.6649;1063.71;51.6529;1376.84;7.82274
299;30.8263;42.2219;1063.74;51.5109;1376.73;8.04892
300;30.9508;39.7247;1063.74;51.4691;1376.73;8.10364
301;31.0747;38.7506;1063.89;51.5168;1376.73;8.09261
302;31.2001;40.195;1063.41;51.8643;1417.06;8.05597
303;31.3188;40.4222;1063.62;51.752;1376.73;8.16771
304;31.4473;40.9037;1063.62;51.6257;1382.83;8.01702
305;31.5763;40.9836;1063.7;52.0364;1376.73;7.61782
306;31.7085;40.7935;1065.22;51.6541;1376.73;7.60744
307;31.8395;43.8543;1065.5;51.5791;1462.35;7.66259
308;31.9654;40.7034;1065.94;51.6903;1376.73;7.94391
309;32.0933;42.0258;1065.2;51.5398;1462.63;7.72744
310;32.218;38.4806;1064.63;51.6144;1376.73;8.02177
311;32.3437;42.8127;1063.62;51.6413;1376.73;7.95788
312;32.4704;39.6265;1063.62;51.7886;1376.73;7.98716
313;32.599;41.3169;1063.62;51.3146;1376.73;7.89656
314;32.7243;40.0321;1063.62;51.5634;1376.73;7.97407
315;32.8515;41.243;1063.62;51.3715;1383.16;7.81934
316;32.9778;39.9035;1063.29;51.6508;1382.8;8.06834
317;33.097;40.9598;1063.84;51.5765;1376.73;7.98077
318;33.2241;39.6834;1063.95;51.3863;1376.73;8.06851
319;33.3467;40.7858;1063.99;51.3096;1462.16;8.19397
320;33.4713;39.2068;1064;51.3514;1382.83;8.0772
321;33.5921;40.7764;1064;51.4621;1376.73;8.03805
322;33.7155;38.7288;1064;51.327;1376.73;8.27471
323;33.8424;42.0682;1063.8;51.1753;1376.73;7.83117
324;33.9723;40.5641;1063.7;51.1017;1440.73;7.87214
325;34.0958;42.6245;1064.02;50.9765;1376.73;7.80707
326;34.2245;38.9964;1064.16;51.1875;1376.73;8.0909
327;34.3488;41.7761;1064.42;50.8037;1376.73;7.82954
328;34.476;40.6772;1064.48;50.8367;1376.73;7.82781
329;34.5981;40.7663;1064.03;50.7403;1376.73;8.19575
330;34.7374;45.1079;1064.48;50.8662;1376.73;7.22805
331;34.8615;41.7292;1064.5;50.6153;1382.8;8.04633
332;34.9879;39.498;1063.67;50.6346;1376.73;7.88632
333;35.1121;40.0398;1063.67;50.8166;1382.85;8.16799
334;35.2358;42.2302;1063.41;50.7364;1382.83;7.99885
335;35.365;40.1459;1063.91;50.7242;1376.73;7.85849
336;35.4961;46.02;1063.47;50.6698;1376.73;7.3849
337;35.6244;39.4712;1063.71;50.6469;1376.73;8.01416
338;35.7464;42.4303;1064.17;50.8986;1460.05;8.07846
339;35.8766;40.79;1064.71;50.3988;1376.73;7.78468
340;35.998;41.6032;1065.48;50.4852;1376.73;8.03535
341;36.1258;42.2607;1064.97;50.5279;1383.16;7.87759
342;36.2529;41.0131;1064.25;50.5539;1445.14;7.96283
343;36.3792;41.7076;1064.38;50.5152;1382.8;7.83563
344;36.509;39.8631;1064.45;50.3631;1376.73;7.8681
345;36.6319;40.2026;1064.7;50.3716;1376.73;8.04415
346;36.7585;43.4551;1065.84;50.3451;1376.73;7.84151
347;36.8837;39.048;1066.64;50.3643;1382.83;8.04589
348;37.0028;40.0542;1066.82;50.3024;1376.73;8.15527
349;37.1294;41.0395;1065.71;50.2692;1382.83;8.06813
350;37.2566;40.086;1064.72;50.5928;1376.73;7.93362
351;37.3812;40.6473;1063.86;50.1609;1376.73;7.96717
352;37.5035;40.0826;1064.35;50.309;1376.73;8.02765
353;37.6272;40.3525;1064.49;50.1503;1376.73;8.18361
354;37.7567;38.5677;1064.59;50.0346;1376.73;7.85146
355;37.8901;38.3058;1064.61;50.3544;1376.73;7.5489
356;38.0153;38.9025;1064.34;49.8024;1376.73;7.85884
357;38.142;38.0775;1064.59;49.863;1382.83;7.90781
358;38.2672;38.9941;1064.3;49.8583;1376.73;7.8567
359;38.386;40.1679;1064.35;49.7283;1376.73;8.31763
360;38.5139;39.2671;1064.35;49.8032;1382.83;8.08345
361;38.6337;41.3605;1063.98;49.4651;1382.83;8.14261
362;38.7628;39.0365;1063.92;49.8442;1458.41;7.99742
363;38.8849;39.8492;1064.14;49.4516;1376.73;8.17026
364;39.0088;39.495;1064.2;49.4932;1376.73;8.10483
365;39.1313;40.8596;1064.2;49.5197;1376.73;7.98434
366;39.2541;39.8072;1064.46;49.4002;1399.15;8.23788
367;39.3764;39.5043;1064.5;49.4688;1376.73;8.1528
368;39.5025;41.0174;1064.52;49.4458;1382.83;8.05706
369;39.6242;41.3772;1064.53;49.4256;1376.73;7.95875
370;39.7518;41.5063;1064.53;49.4915;1458.18;7.94218
371;39.8762;38.8758;1064.53;49.4354;1376.73;8.00166
372;39.9983;40.9581;1064.39;49.4715;1376.73;8.07888
373;40.1184;40.3603;1064.15;49.5012;1382.83;8.26677
374;40.2473;39.6448;1064.44;49.8316;1376.73;7.90485
375;40.3732;40.6918;1064.44;49.321;1382.83;8.09665
376;40.501;44.3204;1064.44;49.3733;1376.73;7.55942
377;40.6274;40.9816;1064.57;49.3365;1382.8;8.01642
378;40.7538;40.7455;1064.21;49.4032;1457.97;7.98816
