lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
338;216.549;24.6598;1191.56;26.8399;1018.31;12.6803
339;216.63;25.3012;1191.89;26.6348;1019.69;12.4692
340;216.712;25.6089;1191.9;26.777;1018.31;12.1965
341;216.792;25.721;1191.58;26.7221;949.516;12.4501
342;216.88;28.308;1191.9;26.594;1092.31;11.2956
343;216.958;24.658;1191.9;26.7531;1010.58;12.859
344;217.041;24.4062;1191.9;27.1252;995.453;12.4871
345;217.121;25.9344;1191.9;27.0052;1030.73;12.0224
346;217.202;25.6262;1191.62;26.9688;972.25;12.2309
347;217.291;24.5538;1191.97;27.0195;1024.67;11.7603
348;217.378;24.8713;1191.97;27.5167;1024.5;11.7895
349;217.462;26.0097;1191.58;27.18;1018.83;11.4019
350;217.547;25.3638;1191.9;27.2297;995.969;11.8604
351;217.631;25.1437;1191.91;26.9672;1039.5;11.9355
352;217.713;25.6622;1191.88;27.3785;978.438;12.0186
353;217.799;27.7091;1192.19;26.8879;1041.91;11.563
354;217.877;25.6036;1192.19;26.8736;1043.45;12.5001
355;217.961;23.7885;1192.19;26.9391;1084.53;12.6532
356;218.044;23.9389;1192.19;26.6928;1069.58;11.9354
357;218.132;22.7317;1192.19;26.5328;967.781;11.4402
358;218.23;27.9402;1192.2;26.531;1080.92;10.2067
359;218.312;24.4475;1192.2;26.5149;1045.15;12.0602
360;218.396;24.0842;1191.86;26.8288;1067.34;11.9812
361;218.478;24.0432;1192.08;26.7131;1070.27;12.1052
362;218.561;23.218;1192.12;26.5633;1054.11;12.0865
363;218.65;25.4384;1191.91;26.4396;1143.19;11.3675
364;218.733;24.2888;1192.2;26.6878;1021.41;11.795
365;218.815;26.1438;1192.2;26.6082;1073.36;11.8422
366;218.894;25.303;1192.2;26.6745;1033.14;12.5903
367;218.975;25.0917;1192.2;26.5983;991.5;12.7825
368;219.066;27.0599;1192.14;26.2375;1041.73;11.3395
369;219.148;25.017;1192.14;27.3401;931.641;11.4823
370;219.23;24.5668;1192.14;26.9366;951.211;12.1522
371;219.318;25.4047;1191.64;26.999;1070.61;11.8347
372;219.399;25.4696;1191.85;26.6187;944.016;12.324
373;219.482;26.9817;1191.91;26.3876;984.453;11.6568
374;219.564;25.5226;1191.79;26.5891;1014.36;12.0599
375;219.647;24.9266;1191.93;26.3596;966.922;12.2556
376;219.737;27.7531;1191.93;26.6288;969.844;11.4213
377;219.823;28.7636;1191.93;27.9935;1002.5;11.0766
378;219.902;24.9636;1191.93;28.0008;970.188;12.7191
379;219.983;25.5378;1191.93;28.5757;1127.03;12.5832
380;220.062;24.2416;1191.93;28.644;1077.31;12.8471
381;220.139;24.9762;1191.93;28.5586;950.695;12.5625
382;220.224;25.7216;1191.77;26.1695;1108.98;12.3438
383;220.306;25.5073;1191.93;26.2056;1138.72;12.3001
384;220.383;25.3465;1191.93;26.203;1036.06;12.4614
385;220.464;25.4951;1191.7;26.2144;1032.45;12.342
386;220.549;23.9179;1192;26.376;1100.91;12.2473
387;220.626;26.1875;1192;26.2829;1025.06;12.2751
388;220.708;25.0084;1191.55;26.2265;947.453;12.5148
389;220.791;26.8822;1191.79;26.3841;1024.67;11.8458
390;220.871;25.2684;1191.88;26.3478;1034.86;12.5458
391;220.952;25.9812;1191.93;26.2913;1014.53;12.3677
392;221.031;25.6471;1191.93;26.341;1006.45;12.5271
393;221.119;24.0978;1191.62;27.1318;1055.31;12.0186
394;221.198;27.0464;1191.93;26.3441;1067.49;11.9037
395;221.279;24.8828;1192;26.1188;1051.53;12.6319
396;221.359;25.4818;1191.9;26.1687;1030.73;12.3019
397;221.439;25.7206;1192;25.9616;1028.33;12.444
398;221.519;24.8694;1192.01;26.2024;972.25;12.6074
399;221.6;25.9707;1191.63;25.9888;939.375;12.0695
400;221.684;24.9142;1191.94;25.9474;1122.05;12.4974
401;221.76;25.4314;1191.94;26.0177;1033.83;12.555
402;221.84;25.4243;1192.01;26.1004;1061.67;12.5434
403;221.918;24.8878;1192.01;25.9244;954.328;12.7583
404;221.997;25.609;1191.64;25.8665;946.594;12.5584
405;222.086;24.6778;1192.01;25.9496;1009.72;12.0702
406;222.166;26.146;1192.01;25.9161;971.047;11.7828
407;222.258;25.0722;1191.76;26.2715;1006.62;11.7012
408;222.348;26.889;1192.01;25.9464;1022.09;10.9285
409;222.435;25.704;1192.01;26.0082;1048.27;11.374
410;222.523;25.9521;1191.64;26.1908;1017.28;11.6407
411;222.61;27.1004;1192.01;25.8513;953.297;11.0822
412;222.702;28.2794;1192.01;25.9273;999.234;10.6865
413;222.782;26.0087;1192.01;29.2966;1039.67;12.2773
414;222.862;25.0196;1192.01;29.4908;1045.52;12.7364
415;222.943;25.8324;1192.08;29.2931;1080.58;12.3637
416;223.021;25.1544;1192.08;26.0414;984.602;12.7765
417;223.106;26.4547;1192.08;26.1259;964;11.6445
418;223.187;25.7523;1191.75;26.1296;1042.42;12.4513
419;223.272;27.3297;1191.94;26.295;1077.31;11.7167
420;223.352;24.8988;1191.94;26.2186;941.094;12.4576
421;223.435;26.3887;1191.8;26.2114;1023.47;12.0997
422;223.516;25.2249;1191.95;26.2595;1057.38;12.4827
423;223.594;25.539;1187.95;26.0169;1040.36;12.472
424;223.677;24.7816;1187.95;26.2056;971.906;12.6425
425;223.757;26.6023;1187.95;26;1039.67;11.9822
426;223.839;25.4813;1187.95;25.8749;998.375;12.5988
427;223.922;26.0299;1187.96;25.7175;1081.78;12.0209
428;223.999;25.5518;1187.96;25.7266;989.07;12.5497
429;224.08;25.1592;1187.71;25.7364;1054.97;12.4694
430;224.162;24.779;1187.95;25.5904;1092.48;12.4309
431;224.239;25.1584;1187.95;25.6083;1009.72;12.6749
432;224.32;25.0001;1187.75;25.6764;1067.86;12.6623
433;224.4;25.4197;1187.95;25.5952;1100.91;12.3004
434;224.482;25.3231;1187.95;25.7128;1035.72;12.6752
435;224.569;28.3926;1187.95;25.4142;987.031;11.0828
436;224.651;25.1207;1188.02;25.6055;964.688;12.3438
437;224.734;26.4543;1188.02;25.7215;984.969;11.9655
438;224.813;25.7151;1188.02;25.76;1049.12;12.4688
439;224.893;25.0422;1188.02;25.7175;995.625;12.6401
440;224.982;24.7662;1187.73;25.4018;1035.89;11.881
441;225.072;25.8765;1187.95;25.3872;1171.77;11.1797
442;225.157;26.5369;1187.95;25.4307;1020.2;11.2186
443;225.24;25.8246;1187.65;27.1762;1054.28;12.2025
444;225.326;23.8713;1187.81;27.1802;1008.34;12.0117
